Resource,Region,Start Date,End Date,Days,Currency,Quantity,Osr Eligible Cost,Cost,Month-31,Year
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaah2sx5nmrrgqwu6lkwdeeux5ga4q7a4ngpwqgol7h7aa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0240,  0.0043,  0.0043,        0,        2
ocid1.filesystem.oc1.iad.aaaaaaaaaabmneabnfqwillqojxwiotjmfsc2ylefuyqaaaa,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0040,  0.0043,  0.0043,        0,        2
bkt-test-eu-frankfurt-1-fn_ds_to_ol-b1e2,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3605,  0.0044,  0.0044,        0,        2
ocid1.instance.oc1.eu-frankfurt-1.antheljsttkvkkic7io24dlthhvxdsqui2qztmw5y2ssv3bweeu777d5uquq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4614,  0.0045,  0.0045,        0,        2
axsz3ob5atfd/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaagpyxl5szztxaqtrawijkg7tiydkfecbvdmpgubklqk5mvqh7uoxq,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0493,  0.0045,  0.0045,        0,        2
frxfz3gch4zb/artifact,eu-zurich-1,09/17/2025,09/17/2025,1,ILS,  0.0505,  0.0046,  0.0046,        0,        2
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiae7kilffcqzl5pbhlq5bj2mwrm4o4jpdavsnrdq2h2tga,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0264,  0.0047,  0.0047,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs36s4nrxzbuetuozarsqghbm4xa5wkaw2zo2tv33wbr6ivr3mkt6q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3515,  0.0049,  0.0049,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsbjfvyi7ifhke2seevxvvweyhlk2jrj6s5gfmnv3d6tclrzmzy2aa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3515,  0.0049,  0.0049,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsqxs2vnffmo4kzf2u5yloxn63ddvt73t7su6szlj6xgncqa3hfr5a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3516,  0.0049,  0.0049,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsyu6g7sjf75twxditjpqkuimgnrc6b3pbz3vkhbydiv7bjzndvgza,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3520,  0.0049,  0.0049,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsdaky5sjua2mvncclp523dzcvwjnbxwv5g2damsif2ejy56lighfa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3532,  0.0049,  0.0049,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljspcv2t55xlajcowqg3j5vrmpcss4y56efbtczqz3zb6mzksxqb36a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.3536,  0.0049,  0.0049,        0,        2
fr3elochwkkt/pfSense-image,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0542,  0.0049,  0.0049,        0,        2
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia3n4ftt3xdqz2jsvbfi3b22wdohmzb5e2t32k5zfvhrkq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0277,  0.0050,  0.0050,        0,        2
dbbackupfra/bSLok0UzT4wC42TPdhTx,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0555,  0.0051,  0.0051,        0,        2
ocid1.dns-zone.oc1..2d2eb95e56d24beda08fcc43cef2dd5d,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0017,  0.0052,  0.0052,        0,        2
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaalgs6hxjtat6z5yxmzgqecizeb77rmakail3hp72iqszw2zhaniqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0572,  0.0052,  0.0052,        0,        2
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaagbipmoatxdbpsvrmu5dnorvkwmcym75lwaavh23a7jrf2kyu7hiq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0572,  0.0052,  0.0052,        0,        2
ocid1.volumebackup.oc1.eu-milan-1.abwgsljr6qggyahdnrn62dt7f6zi6tubx5ua6hjuy3ezj7klxslnj7wlfj3q,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0589,  0.0054,  0.0054,        0,        2
ocid1.volumebackup.oc1.eu-milan-1.abwgsljrp37cwok5622tc7q6vexjle7tddodyhpby24txqvba7mzhwwak7cq,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0592,  0.0054,  0.0054,        0,        2
ocid1.log.oc1.eu-frankfurt-1.amaaaaaarl3rdeiabklgc3p34f5z264ektbpskh54t65xy5rwoonvesxi4ea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0303,  0.0054,  0.0054,        0,        2
ocid1.image.oc1.eu-marseille-1.aaaaaaaau4wimayv6jjjaoe7q72xutfgoyfuig6ikl5kjty3wc5wfpmiag3q,eu-marseille-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.image.oc1.eu-amsterdam-1.aaaaaaaaxbm22sfhpnnkhxajcj3knbpdsjyepbqfy6t2bfxhnohd6b4zsu6q,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaa73fyge3aamcnwgrx7fq7byfmu5qbwk7trinbugqe7ahk3xhzizeq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaad6sm4rch2af5k6hbtz2qhy6vv7wusui4mlcfnj4hkru4vdxq4v6a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaaqc3cnwr454abj2wux2r2trbsn42czia6gt2njf4opl244jmorvgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaasw4ec4bt72xy5sc3etsh5ahz2xvlvicpvalmikb42pj5agppfjva,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0605,  0.0055,  0.0055,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsgukegj5w5qzsjr5zd4bccglhurtoix7xtvcqulyfkn6teld2qs3q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4047,  0.0056,  0.0056,        0,        2
ocid1.recoveryserviceprotecteddatabase.oc1.eu-frankfurt-1.amaaaaaattkvkkiagxytfsam4njstqzk4af6lm4oceciv2vpwvp7s23ecoua,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0518,  0.0057,  0.0057,        0,        2
ocid1.volumebackup.oc1.eu-milan-1.abwgsljrhy7xxxdywt34zregti6zkc4cygdhewwniinm4a6cutw3insrw5ia,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0639,  0.0058,  0.0058,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsf3f7z7opci2gweywgelwaaqaj365nidp3std33tyc42mybq45h5a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4261,  0.0059,  0.0059,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs2t3abschhol7hvkhdx457tryb4lohi2aeua5bwcblx2jkcxn7gka,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4295,  0.0059,  0.0059,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsoyog3geslv5og2tzi6yay66vfm5wk7ekgvhw77urue726zgfdkdq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4302,  0.0059,  0.0059,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs4evcsqj5qynmcxhnrsqgktv4kh2shvngcmdo4udh5gk7doj3w5zq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4307,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljs3j5xrl2sgzjivagthojca4jki5nik7ftnvhlataaw6k7u6s7rttq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4309,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsniiuy5tijlwujgtyhdwwfhyldbj4oms3xrpaboneat4wqxnsjjaq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4317,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsq2mbiv75s44nk3536ynfhzr5gudzp3xrklwsgjfruomuasv6ddvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4330,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsqdgcewyqjr3orhj2iayypqzfa2y6gnsz5mvcnxnk4yufxlfcdz3q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4335,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsqve4uoqnymrsklor7tnrlrd4cl6ii6gecokpc2k4v6cf5sjnvowa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4335,  0.0060,  0.0060,        0,        2
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljsahiflp3ra5nb5pjqizj6h7gvdxrqjxzyl2ihi333a6a744zgiq6q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.4336,  0.0060,  0.0060,        0,        2
ocid1.log.oc1.eu-frankfurt-1.amaaaaaabie5q2qaspxfylnjciqhupfmi44gwue5ousuq323lwa6kwmcc2oq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0337,  0.0060,  0.0060,        0,        2
ocid1.log.oc1.eu-frankfurt-1.amaaaaaabie5q2qajshuxpi3xp574dig4aj3zijvt2z776emjx2ymkpfk3wq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0351,  0.0063,  0.0063,        0,        2
dbbackupfra/bp57SKab317LUIENLstv,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0699,  0.0064,  0.0064,        0,        2
frxfz3gch4zb/monza,uk-london-1,09/17/2025,09/17/2025,1,ILS,  0.0710,  0.0065,  0.0065,        0,        2
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaas6yubwjnjahgspbfgz2afflog3bp43asmy6wakrjuarhh2mqktca,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  8.9147,  0.0067,  0.0067,        0,        2
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaatpehshlfchltrsivfupyccbl6aqcbpdgmyoj6wyfvaxpfkvu7tfq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0739,  0.0067,  0.0067,        0,        2
dbbackupfra/bu6RXgPEj1sQcdsZdiRu,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0757,  0.0069,  0.0069,        0,        3
dbbackupfra/bbQaLGfAvZG9oDJvEt7x,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0770,  0.0070,  0.0070,        0,        3
frxfz3gch4zb/Stage-Bucket-MI,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0799,  0.0073,  0.0073,        0,        3
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiawlwr2b2e5zzft5blqlkq3gevpqbd357abzlnnysfo3iq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0408,  0.0073,  0.0073,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrzaoc5cutflz2gykaq4izgtd6eeym4dnth4gi7zz4rhugfb5k2eoa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrwymzv7qryzsiuq3hzc5kn4azpmpljvpw2gtu3gr7ywgdgfbn6vna,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr2u3vitudi4dc5w3b6kegfk7lsmphaet76vrwldeylk4ln5ye27ta,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrj2tu2bxdoxrkqjf5fu6frutr6sqwxikwo3tqteehcdawfjx5jcjq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaawftaipnrw44n2szqqlm6qmr6gheubc5r6uctfszvrcwqi3gpmgfa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaa6d3zq2soqzfrkpv22s72felhhojlskhqzoz2ie7jh3sxoy2tcgoa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaagxwnzp4ozs5qsdo4d6seiduc7pfs4cfyh7ynhd5xdwxkzsrjataa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrjasupjx6aly6byfw64gdvmatjgvyx56pyu3j6klchqlbml6ijo2q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrgnwodp2pf2gewbgfsivopwosmev6xidsyi3du72vrinm72rob4gq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrq7gtx4iqrgwegme3ms2tam7zvy2txc4lejul4kxyudzs6d7znq4a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrfe5dw4ju4swrbczrrt4yobfxayrqarqzq7ibxafi3cv6vrjg7jqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr7nhelhrweywsuaj6kt2y35mxr3nmj74fmwkqoprtudyk5iexjuva,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaazp2wfalpyvt2zo5p5vjoaspjoz6hldlwmryvaiobv2agopcgujnq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0806,  0.0074,  0.0074,        0,        3
ocid1.log.oc1.eu-frankfurt-1.amaaaaaabie5q2qapdkzdvsznbxofeq6btcum6rczfefvcf7tjegtrfvi6ia,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0425,  0.0076,  0.0076,        0,        3
frxfz3gch4zb/software,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.2176,  0.0078,  0.0078,        0,        3
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiageld3ggw6yyyvbux2tduiovn3syqjpsdtc7cecy7o3oq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0441,  0.0079,  0.0079,        0,        3
dbbackuplhr/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaanfuke6rvakvyi2thdygzy5vu4mbzi23voq6ohy6z3rwm2pi5kaaq,uk-london-1,09/17/2025,09/17/2025,1,ILS,  0.0884,  0.0081,  0.0081,        0,        3
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaagpyxl5szztxaqtrawijkg7tiydkfecbvdmpgubklqk5mvqh7uoxq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0891,  0.0081,  0.0081,        0,        3
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaauklllrcwpzeyetmj34x5cmejpcbohkjhjqnuz2bdybivlbvmf2aa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0908,  0.0083,  0.0083,        0,        3
ocid1.dns-zone.oc1..bce9b7fd9adf42e1be9ccb0789d0f352,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0006,  0.0088,  0.0088,        0,        3
axwivss35znn/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaazzvhtauxk6no4wvnvewognt4ay5yssxciqc2izlr6neguypkcnyq,eu-zurich-1,09/17/2025,09/17/2025,1,ILS,  0.0971,  0.0089,  0.0089,        0,        3
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaaqm2d7ocwjaniv73usoowl7aoxl3lnebbss6slmgwusmitftgu6na,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0972,  0.0089,  0.0089,        0,        3
ocid1.image.oc1.eu-marseille-1.aaaaaaaabqfjmo2t6qcdrpyjj6idarehg2qc3ew4gfg35pmicbkh5bwujdma,eu-marseille-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr6xzxoa73jxnz73ivumvfpdvdirntwk5n7v7zcxksiwofxtyimm6a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrbhbbsij7n2jsuy5s7zprcir55cjvpvrqw2zamxhcoqwae6catvyq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrtqmnz4gawv35px5g5ka3aocsxovion6xwm22fnbmyqbnwj4slc6a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrs7n6xttwivqcr27jz2x6iikf3oisfnv7xyubs2zaytscogofqf5a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrvi5jjyg2dihuptm4l7a56wwvcxfbojumpo6hkcrxbpnjzjhvnuca,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrybmoyps3zkzfmq7go5bsgfuvxkadgguugzmxbtaq67hmi4ieqwzq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrxoxjiz3y2d3xjuapquxjziq3dgo6xfsbjvb2hp4yccraudjbmgda,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrqxaifviav26phofrbnfoczjirqbvvjrnifssgzwiwkcn4taifvqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrakvscm3whrlmxrkq6v7onwe27kfjdx5e7yjelpgltdnxmuvapkkq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrn7zb2k2wfhtjraoyg7s2ow34zubs3e3if2ve4gwnwhroogurghva,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrdn55bdohun6taspbwyhblgz2b52tvlxrhku66gmmatdifkqs7qwq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrowypmjtjrlpsoy37wxgscgfaa6ays5fwgalztxagacxv23invdqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr7rmmfplwcroy3a7dltur2ugjtunxqjcwy4f25su6ypthws3sic6a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljra5qbqoj7qqjv7m25xj7mphjnhgth2pzi7j7pl2bycvltw7lr4hvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljruwgwqrg5spsp2kliu5kcgic5rqq4l32qm5w2lcdj4h3r6mpkhbta,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrmup7aj5rr3mehcev7o4ggx3a5l2x7nsemh26fsqnxaejq6c5m3fq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrouw6gm7wbrxiw4halre2sut6t5edfqg2eqxpn6uve66vrcnnqbfq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr5xhkvbxkrbrptyzpcoowehz35fybbwqx26n5jh2jdcce2psl5sgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljr5jt2cvusqnhcayxybfl772qxsxsafmgzgccc2ip4w227iwusaxpq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrctregwzt2t4fsusx4xlhbpgskh657el3r74hs2us53j3l6zoqaca,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrfnq5dx62pcmhmhkngq277ty2ramuoiglu5mgay4bjllfo6bijdqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaacgvwol43uxsfyuo2oag4vm3q755vuupfhkzm5z44whyoox2ducvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrdfqqza3hiwimygenjb2t4msbtt7nejyuwayrif4p6ikmgthnxnja,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaafuifomrubbv4vhdmxiaiv7q7v4mu5htvfv7mj2ex2oepzi7geqba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrfbjass432udiqbimzomgwkidwix2n7vyg7p5u4fbgozynoyi2mga,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.image.oc1.eu-frankfurt-1.aaaaaaaayi7vbt22d5rpevywk7kps5bv7zvkqzo5m4q4kxuak2lnzblbm64q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrttckf4wecnrrpxgj6tow7czirkauxrqkmlkdpxvph4wakbeqyimq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrvhvurzomkfl3cgvlpmsg3jggxgcjmt3jghtun4jkursiptp2ymwq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrhdetvj2peuunrxzjzedsdbwwb2bphujb2pg75dk4rqqwkfnpkkyq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
ocid1.bootvolumebackup.oc1.eu-frankfurt-1.abtheljrrxmiw5hlaorxbdjvlhoq5temuluejcjpyrw45r5e7stiwukcyuka,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1008,  0.0092,  0.0092,        0,        3
frxfz3gch4zb/dev1-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.2607,  0.0093,  0.0093,        0,        3
dbbackupfra/softwareImages_ocid1.tenancy.oc1..aaaaaaaaxzpxbcag7zgamh2erlggqro3y63tvm2rbkkjz4z2zskvagupiz7a_ocid1.compartment.oc1..aaaaaaaa3lpdrowj2fyl4fuxees3apg7homphep2fxqdxwvquw2u2pepstsq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.1075,  0.0098,  0.0098,        0,        4
